grid_id,center_lat,center_lon,n_restaurants,avg_score,cuisine_diversity,n_target,suitability_score,label
-9212_5092,40.7387374186225,-73.7017696578675,4,20.25,3,0,0.09052931,0
-9212_5093,40.751885666234166,-73.7027662910525,12,19.5,10,0,0.14742744,0
-9213_5090,40.72765130975,-73.71008896187,2,18.5,2,0,0.27798793,0
-9213_5092,40.737104209356,-73.709390922023,10,13.9,6,0,0.09876173,0
-9213_5093,40.7491412418,-73.708017263198,5,14.8,4,0,0.087037526,0
-9213_5094,40.75333817794,-73.70679326534,1,12.0,1,0,0.33466455,0
-9214_5090,40.726137535587775,-73.71730011990556,9,14.88888888888889,8,0,0.1410298,0
-9214_5091,40.73540345957333,-73.71722739946667,3,10.0,3,0,0.05306706,0
-9214_5092,40.74000738212167,-73.71558043459,6,15.0,5,0,0.074635215,0
-9214_5093,40.74572538237778,-73.71441212158,9,19.22222222222222,9,0,0.053756353,0
-9214_5094,40.75928106641,-73.71349187688,2,23.0,2,0,0.06432765,0
-9215_5086,40.69086416976,-73.72794047396,2,29.5,2,0,0.82822174,0
-9215_5090,40.72499755334375,-73.723334544375,8,24.25,8,0,0.06491282,0
-9215_5092,40.74242382731333,-73.72177462985,3,25.666666666666668,3,0,0.09760923,0
-9215_5095,40.76340841326,-73.725984627668,5,11.0,4,0,0.102812715,0
-9216_5083,40.66506181431546,-73.73343069989181,11,10.545454545454545,8,0,0.19086257,0
-9216_5084,40.674201879133335,-73.73201034445667,9,13.88888888888889,7,0,0.12058038,0
-9216_5086,40.693001867774,-73.73334231262399,5,16.8,3,0,0.33822623,0
-9216_5089,40.71540157238214,-73.73455828648785,14,14.0,8,0,0.082771234,0
-9216_5090,40.724486968869996,-73.731097299844,5,18.8,5,0,0.035031363,0
-9216_5091,40.72841477101,-73.73582885504,1,2.0,1,0,0.01869101,0
-9216_5094,40.75457176298,-73.7284661342,1,40.0,1,0,0.15096155,0
-9216_5095,40.760437809705,-73.73138648951667,6,20.333333333333332,5,0,0.15960795,0
-9216_5096,40.77132084190467,-73.73493688804867,15,15.2,10,0,0.5665665,0
-9217_5079,40.636898139340005,-73.74066033843,2,6.5,2,0,0.03242995,0
-9217_5082,40.660281312483335,-73.73937423793167,6,12.833333333333334,5,0,0.08981401,0
-9217_5083,40.667120871756666,-73.73697131978666,3,13.666666666666666,2,0,0.05972531,0
-9217_5084,40.676047505115456,-73.74029678567909,11,16.363636363636363,4,0,0.03349067,0
-9217_5086,40.694572576620004,-73.7383552872975,4,26.25,3,0,0.17919905,0
-9217_5087,40.6963158285775,-73.74334037926499,4,18.5,4,0,0.092004836,0
-9217_5088,40.705230539865,-73.73983802478,4,21.25,3,0,0.048170988,0
-9217_5089,40.71633313783778,-73.73848184714778,18,18.666666666666668,11,0,0.03763425,0
-9217_5090,40.72575902748667,-73.74036249735333,3,8.0,3,0,0.02768066,0
-9217_5091,40.731336521486,-73.73954226759,5,10.0,4,0,0.040609956,0
-9217_5094,40.75553629446,-73.73839912487,1,13.0,1,0,0.64119786,0
-9217_5095,40.76727940904333,-73.73843164111501,6,11.5,6,0,0.23668443,0
-9217_5096,40.76989309937231,-73.73691231708153,13,10.153846153846153,8,0,0.41795677,0
-9218_5074,40.59511925786,-73.75039051128,1,12.0,1,0,0.015866965,0
-9218_5075,40.60322992903143,-73.75047686555571,7,9.0,7,0,0.015866965,0
-9218_5079,40.63748504344,-73.7453384428,1,13.0,1,0,0.03242995,0
-9218_5083,40.66948398429,-73.75040312883,1,12.0,1,0,0.0154253915,0
-9218_5084,40.67809403503714,-73.74632102842573,7,15.428571428571429,4,0,0.036002155,0
-9218_5086,40.695837488536,-73.747018076138,5,13.8,4,0,0.046614286,0
-9218_5087,40.699914652204995,-73.746934883365,2,18.0,2,0,0.042335007,0
