grid_id,center_lat,center_lon,n_restaurants,avg_score,cuisine_diversity,n_target,suitability_score,label
-14786_8147,40.73596885581667,-73.93369058247333,3,20.333333333333332,3,0,13.014605,0
-14786_8148,40.7435665155225,-73.93199617716,4,10.25,4,0,21.959635,0
-14786_8149,40.7459091003,-73.933041269645,2,5.5,2,0,44.474754,0
-14786_8150,40.753853264909004,-73.933053096227,10,16.6,7,0,49.668198,0
-14786_8151,40.757230661954445,-73.93103596608,9,14.555555555555555,7,0,48.16737,0
-14786_8152,40.7636603742925,-73.932248133055,4,12.0,3,1,58.302902,1
-14786_8153,40.766757946195455,-73.93159801529727,11,12.727272727272727,6,0,56.763138,0
-14786_8154,40.77189092827667,-73.93295789968666,3,27.333333333333332,3,0,51.77427,0
-14786_8158,40.79392121076,-73.93446811824,1,9.0,1,0,69.22339,0
-14786_8159,40.797210460067696,-73.93370862762384,13,14.461538461538462,9,0,73.109344,0
-14786_8160,40.8022301374525,-73.9342657618575,4,14.25,3,0,78.70339,0
-14786_8161,40.80852834452,-73.93064143269,3,17.666666666666668,2,0,84.69662,0
-14786_8164,40.821902481785,-73.930873432375,4,19.5,4,0,72.50136,0
-14786_8169,40.84817734662267,-73.93333973007866,15,17.466666666666665,9,0,5.4974403,0
-14786_8170,40.85226035762864,-73.93259120971364,22,19.772727272727273,13,0,2.638574,0
-14786_8171,40.85692506875,-73.932511537114,5,13.8,3,0,5.207984,0
-14786_8173,40.86697491294667,-73.93084538724999,3,28.333333333333332,3,0,70.085815,0
-14787_8116,40.583916487585,-73.93802853387,2,4.5,1,0,0.00015884174,0
-14787_8118,40.591569671403334,-73.93851162595332,3,23.666666666666668,3,0,0.015351818,0
-14787_8119,40.59876401003,-73.93725309614,1,22.0,1,0,14.3296,0
-14787_8120,40.60168873912,-73.93507525493,1,24.0,1,0,23.294695,0
-14787_8122,40.61337052091,-73.9387700468675,4,20.25,3,0,10.541444,0
-14787_8124,40.621825913682,-73.936638406614,5,18.2,5,0,27.996319,0
-14787_8125,40.62551889194,-73.93996208268,1,20.0,1,0,34.01263,0
-14787_8126,40.63460031521,-73.937961470675,2,17.5,2,0,9.895486,0
-14787_8127,40.63691930256,-73.93731075969,1,2.0,1,0,9.675508,0
