grid_id,center_lat,center_lon,n_restaurants,avg_score,cuisine_diversity,n_target,suitability_score,label
-7385_4074,40.74344177570786,-73.85560115855071,28,18.464285714285715,13,0,61.050423,0
-7385_4075,40.75149095117208,-73.85724974586167,24,18.291666666666668,13,0,45.929348,0
-7385_4076,40.76096672567,-73.85764854624,1,44.0,1,0,38.790333,0
-7385_4078,40.78563983328,-73.85582614243,1,9.0,1,0,47.568157,0
-7385_4081,40.81290660914,-73.856153390835,2,9.0,2,0,2.6311145,0
-7385_4082,40.82613652791647,-73.85525099459824,17,18.58823529411765,11,0,1.1366532,0
-7385_4083,40.83401227074433,-73.8541419733765,60,15.566666666666666,22,0,1.0770308,0
-7385_4084,40.84628923437042,-73.8547341250875,24,15.708333333333334,12,0,1.6517235,0
-7385_4085,40.85483777634647,-73.85467193740294,17,15.176470588235293,8,0,2.4284809,0
-7385_4086,40.86495300243375,-73.85804288566,8,15.375,7,0,3.8393426,0
-7385_4087,40.874058888203336,-73.85433518500112,9,21.333333333333332,5,0,3.343832,0
-7385_4088,40.88486298078143,-73.85643729038,7,20.0,3,0,1.9107014,0
-7385_4089,40.895237401690814,-73.85575872886325,37,17.594594594594593,13,0,2.7353632,0
-7385_4090,40.903028339484,-73.85122946922499,10,17.7,5,0,2.9103084,0
-7386_4065,40.653536362652,-73.868263758344,5,19.0,4,0,3.892453,0
-7386_4066,40.66745272493,-73.86327401315334,3,12.666666666666666,3,0,1.8036813,0
-7386_4067,40.678193460462225,-73.8658393396437,27,18.74074074074074,13,0,1.8984715,0
-7386_4068,40.68410967615272,-73.86705541271728,11,13.818181818181818,7,0,2.0493953,0
-7386_4069,40.69196035932773,-73.86405452547818,22,14.0,11,0,4.11629,0
-7386_4070,40.707418760967,-73.867744620858,10,8.0,7,0,21.785707,0
-7386_4071,40.712582327705,-73.8647537208325,4,14.25,4,0,46.782833,0
-7386_4072,40.72748935318375,-73.86393783190525,40,16.375,18,0,61.321945,0
-7386_4073,40.7342793936755,-73.865008578564,40,15.05,21,1,65.84513,1
-7386_4074,40.74765966664815,-73.86580919269036,81,15.17283950617284,18,0,50.413055,0
-7386_4075,40.75382767475815,-73.86432829921074,54,20.25925925925926,12,0,39.25479,0
-7386_4076,40.76586400838,-73.86634030865142,7,14.0,4,0,31.47163,0
-7386_4081,40.816886241755,-73.86383464899501,2,12.0,1,0,2.234721,0
